Src IP,Dest IP,Protocol,Count,Unsecured
179.253.179.16,10.40.32.1,TCP,5,FALSE
179.253.190.127,10.40.32.1,TCP,5,FALSE
179.253.87.49,10.40.32.1,TCP,5,FALSE
179.253.114.115,10.40.32.1,TCP,5,FALSE
179.253.52.5,10.40.32.1,TCP,5,FALSE
179.253.125.212,10.40.32.1,DNS,3,FALSE
179.253.125.212,10.40.32.1,TCP,3,FALSE
179.253.179.16,10.40.32.1,DNS,3,FALSE
179.253.87.49,10.40.32.1,DNS,3,FALSE
179.253.95.39,10.40.32.1,DNS,3,FALSE
179.253.52.5,10.40.32.1,DNS,3,FALSE
179.253.14.44,10.40.32.1,DNS,3,FALSE
179.253.186.23,10.40.32.1,DNS,3,FALSE
179.253.214.117,10.40.32.1,DNS,3,FALSE
179.253.190.127,10.40.32.1,DNS,3,FALSE
179.253.190.127,10.40.32.1,DRSUAPI,3,FALSE
179.253.95.119,10.40.32.1,DNS,3,FALSE
179.253.95.119,10.40.32.1,TCP,3,FALSE
179.253.176.38,10.40.32.1,DNS,3,FALSE
179.253.14.44,10.40.32.1,DRSUAPI,4,FALSE
179.253.87.49,10.40.32.1,DRSUAPI,4,FALSE
179.253.225.37,10.40.32.1,ARP,4,FALSE
179.253.125.212,10.40.32.1,DRSUAPI,4,FALSE
179.253.125.212,10.40.32.1,UDP,4,FALSE
179.253.52.5,10.40.32.1,DRSUAPI,4,FALSE
179.253.95.39,10.40.32.1,DRSUAPI,4,FALSE
179.253.52.5,10.40.32.1,NTP,4,FALSE
179.253.214.117,10.40.32.1,NTP,4,FALSE
179.253.214.117,10.40.32.1,DRSUAPI,4,FALSE
179.253.253.169,10.40.32.1,DNS,4,FALSE
179.253.253.169,10.40.32.1,DRSUAPI,4,FALSE
179.253.186.23,10.40.32.1,DRSUAPI,4,FALSE
179.253.95.119,10.40.32.1,DRSUAPI,4,FALSE
179.253.176.38,10.40.32.1,DRSUAPI,4,FALSE
179.253.199.214,10.40.32.1,DNS,4,FALSE
179.253.170.174,10.40.32.1,ARP,4,FALSE
179.253.93.238,10.40.32.1,ARP,4,FALSE
179.253.93.238,10.40.32.1,DRSUAPI,4,FALSE
179.253.179.16,10.40.32.1,DRSUAPI,4,FALSE
179.253.114.115,10.40.32.1,DRSUAPI,4,FALSE
179.253.114.115,10.40.32.1,DNS,4,FALSE
179.253.14.44,10.40.32.1,ARP,2,FALSE
179.253.14.44,10.40.32.1,RPC-NETLOGON,2,FALSE
179.253.186.23,10.40.32.1,ARP,2,FALSE
179.253.186.23,10.40.32.1,ICMP,2,FALSE
179.253.128.244,10.40.32.1,ARP,2,FALSE
179.253.251.126,10.40.32.1,ARP,2,FALSE
179.253.114.115,10.40.32.1,ARP,2,FALSE
179.253.125.212,10.40.32.1,ARP,2,FALSE
179.253.179.16,10.40.32.1,NTP,2,FALSE
179.253.179.16,10.40.32.1,LSARPC,2,FALSE
179.253.114.115,10.40.32.1,LSARPC,2,FALSE
179.253.179.16,10.40.32.1,ARP,2,FALSE
179.253.199.214,10.40.32.1,UDP,2,FALSE
179.253.216.24,10.40.32.1,ARP,2,FALSE
179.253.95.119,10.40.32.1,ARP,2,FALSE
179.253.95.119,10.40.32.1,NTP,2,FALSE
179.253.98.44,10.40.32.1,ARP,2,FALSE
179.253.176.38,10.40.32.1,UDP,2,FALSE
179.253.214.117,10.40.32.1,LSARPC,2,FALSE
179.253.214.117,10.40.32.1,ICMP,2,FALSE
179.253.190.127,10.40.32.1,ARP,2,FALSE
179.253.31.102,10.40.32.1,ARP,2,FALSE
179.253.190.127,10.40.32.1,ICMP,2,FALSE
179.253.190.127,10.40.32.1,LSARPC,2,FALSE
179.253.190.127,10.40.32.1,NTP,2,FALSE
179.253.87.49,10.40.32.1,ARP,2,FALSE
179.253.95.39,10.40.32.1,ARP,2,FALSE
179.253.95.39,10.40.32.1,LSARPC,2,FALSE
179.253.52.5,10.40.32.1,ARP,2,FALSE
179.253.52.5,10.40.32.1,LSARPC,2,FALSE
179.253.253.169,10.40.32.1,LSARPC,2,FALSE
179.253.253.169,10.40.32.1,NTP,2,FALSE
179.253.93.238,10.40.32.1,ICMP,2,FALSE
179.253.93.238,10.40.32.1,EPM,2,FALSE
179.253.93.238,10.40.32.1,UDP,2,FALSE
179.253.93.238,10.40.32.1,RPC,2,FALSE
179.253.80.146,10.40.32.1,ARP,2,FALSE
179.253.80.146,10.40.32.1,TCP,2,FALSE
179.253.80.146,10.40.32.1,ICMP,2,FALSE
179.253.24.121,10.40.32.1,ARP,1,FALSE
179.253.186.23,10.40.32.1,UDP,1,FALSE
179.253.14.44,10.40.32.1,RPC,1,FALSE
179.253.14.44,10.40.32.1,UDP,1,FALSE
179.253.186.23,10.40.32.1,EPM,1,FALSE
179.253.186.23,10.40.32.1,LSARPC,1,FALSE
179.253.186.23,10.40.32.1,NTP,1,FALSE
179.253.186.23,10.40.32.1,RPC,1,FALSE
179.253.186.23,10.40.32.1,RPC-NETLOGON,1,FALSE
179.253.214.117,10.40.32.1,UDP,1,FALSE
179.253.214.117,10.40.32.1,RPC,1,FALSE
179.253.214.117,10.40.32.1,NETBIOS-NAME,1,FALSE
179.253.214.117,10.40.32.1,EPM,1,FALSE
179.253.14.44,10.40.32.1,NTP,1,FALSE
179.253.14.44,10.40.32.1,LSARPC,1,FALSE
179.253.14.44,10.40.32.1,ICMP,1,FALSE
179.253.14.44,10.40.32.1,EPM,1,FALSE
179.253.83.138,10.40.32.1,ICMP,1,FALSE
179.253.83.138,10.40.32.1,NTP,1,FALSE
179.253.199.214,10.40.32.1,ARP,1,FALSE
179.253.227.100,10.40.32.1,DNS,1,FALSE
179.253.93.238,10.40.32.1,LSARPC,1,FALSE
179.253.93.238,10.40.32.1,RPC-NETLOGON,1,FALSE
179.253.80.146,10.40.32.1,DNS,1,FALSE
179.253.253.169,10.40.32.1,DCE-RPC,1,FALSE
179.253.253.169,10.40.32.1,EPM,1,FALSE
179.253.253.169,10.40.32.1,ICMP,1,FALSE
179.253.253.169,10.40.32.1,RPC,1,FALSE
179.253.253.169,10.40.32.1,RPC-NETLOGON,1,FALSE
179.253.253.169,10.40.32.1,UDP,1,FALSE
179.253.31.102,10.40.32.1,DNS,1,FALSE
179.253.31.102,10.40.32.1,ICMP,1,FALSE
179.253.176.38,10.40.32.1,RPC,1,FALSE
179.253.95.119,10.40.32.1,EPM,1,FALSE
179.253.95.119,10.40.32.1,ICMP,1,FALSE
179.253.95.119,10.40.32.1,RPC,1,FALSE
179.253.95.119,10.40.32.1,UDP,1,FALSE
179.253.176.38,10.40.32.1,EPM,1,FALSE
179.253.176.38,10.40.32.1,LSARPC,1,FALSE
179.253.176.38,10.40.32.1,NTP,1,FALSE
179.253.190.127,10.40.32.1,EPM,1,FALSE
179.253.190.127,10.40.32.1,UDP,1,FALSE
179.253.87.49,10.40.32.1,RPC-NETLOGON,1,FALSE
179.253.95.39,10.40.32.1,RPC-NETLOGON,1,FALSE
179.253.95.39,10.40.32.1,UDP,1,FALSE
179.253.87.49,10.40.32.1,EPM,1,FALSE
179.253.87.49,10.40.32.1,ICMP,1,FALSE
179.253.87.49,10.40.32.1,LSARPC,1,FALSE
179.253.87.49,10.40.32.1,NTP,1,FALSE
179.253.87.49,10.40.32.1,RPC,1,FALSE
179.253.95.39,10.40.32.1,NTP,1,FALSE
179.253.87.49,10.40.32.1,UDP,1,FALSE
179.253.212.231,10.40.32.1,DNS,1,FALSE
179.253.225.37,10.40.32.1,DNS,1,FALSE
179.253.95.39,10.40.32.1,RPC,1,FALSE
179.253.95.39,10.40.32.1,ICMP,1,FALSE
179.253.95.39,10.40.32.1,EPM,1,FALSE
179.253.52.5,10.40.32.1,EPM,1,FALSE
179.253.52.5,10.40.32.1,ICMP,1,FALSE
179.253.52.5,10.40.32.1,RPC,1,FALSE
179.253.52.5,10.40.32.1,RPC-NETLOGON,1,FALSE
179.253.52.5,10.40.32.1,UDP,1,FALSE
179.253.114.115,10.40.32.1,RPC,1,FALSE
179.253.114.115,10.40.32.1,EPM,1,FALSE
179.253.114.115,10.40.32.1,ICMP,1,FALSE
179.253.114.115,10.40.32.1,RPC-NETLOGON,1,FALSE
179.253.114.115,10.40.32.1,UDP,1,FALSE
179.253.179.16,10.40.32.1,EPM,1,FALSE
179.253.179.16,10.40.32.1,ICMP,1,FALSE
179.253.179.16,10.40.32.1,RPC,1,FALSE
179.253.179.16,10.40.32.1,RPC-NETLOGON,1,FALSE
179.253.179.16,10.40.32.1,UDP,1,FALSE
179.253.125.212,10.40.32.1,EPM,1,FALSE
179.253.125.212,10.40.32.1,ICMP,1,FALSE
179.253.125.212,10.40.32.1,NTP,1,FALSE
179.253.125.212,10.40.32.1,RPC,1,FALSE
179.253.225.37,10.40.32.102,ARP,2,FALSE
179.253.170.174,10.40.32.102,ARP,1,FALSE
179.253.14.44,10.40.32.102,ARP,1,FALSE
179.253.190.127,10.40.32.113,SMB,6,TRUE
179.253.225.37,10.40.32.113,ARP,4,FALSE
179.253.170.174,10.40.32.113,ARP,4,FALSE
179.253.24.121,10.40.32.113,ARP,2,FALSE
179.253.225.37,10.40.32.113,ARP,2,FALSE
179.253.190.127,10.40.32.113,ARP,1,FALSE
179.253.95.39,10.40.32.113,ARP,1,FALSE
179.253.190.127,10.40.32.113,LANMAN,1,FALSE
179.253.190.127,10.40.32.113,HTTP,1,TRUE
179.253.190.127,10.40.32.113,ARP,1,FALSE
179.253.87.49,10.40.32.113,ARP,1,FALSE
179.253.14.153,10.40.32.113,ARP,1,FALSE
179.253.87.49,10.40.32.113,HTTP,1,TRUE
179.253.225.37,10.40.32.104,ARP,2,FALSE
179.253.24.121,10.40.32.104,ARP,1,FALSE
179.253.186.23,10.40.32.104,ARP,1,FALSE
179.253.170.174,10.40.32.104,ARP,1,FALSE
179.253.31.102,10.40.32.105,SMB,12,TRUE
179.253.225.37,10.40.32.105,ARP,2,FALSE
179.253.225.37,10.40.32.105,ARP,2,FALSE
179.253.128.244,10.40.32.105,ARP,2,FALSE
179.253.190.127,10.40.32.105,TCP,1,FALSE
179.253.190.127,10.40.32.105,HTTP,1,TRUE
179.253.190.127,10.40.32.105,ARP,1,FALSE
179.253.95.39,10.40.32.105,VNC,1,TRUE
179.253.31.102,10.40.32.105,LANMAN,1,FALSE
179.253.95.39,10.40.32.105,ARP,1,FALSE
179.253.225.37,10.40.32.105,ARP,2,FALSE
179.253.87.49,10.40.32.105,ARP,1,FALSE
179.253.225.37,10.40.32.115,ARP,4,FALSE
179.253.24.121,10.40.32.115,ARP,2,FALSE
179.253.225.37,10.40.32.115,ARP,2,FALSE
179.253.128.244,10.40.32.115,ARP,2,FALSE
179.253.190.127,10.40.32.115,ARP,1,FALSE
179.253.179.16,10.40.32.115,ARP,1,FALSE
179.253.95.39,10.40.32.115,ARP,1,FALSE
179.253.114.115,10.40.32.115,ARP,1,FALSE
179.253.24.121,10.40.32.115,ARP,1,FALSE
179.253.95.119,10.40.32.115,ARP,1,FALSE
179.253.93.238,10.40.32.115,ARP,1,FALSE
179.253.199.214,10.40.32.115,ARP,1,FALSE
179.253.95.39,10.40.32.115,TCP,1,FALSE
179.253.95.39,10.40.32.115,ARP,1,FALSE
179.253.190.127,10.40.32.115,HTTP,1,TRUE
179.253.190.127,10.40.32.115,ARP,1,FALSE
179.253.225.37,10.40.32.121,ARP,2,FALSE
179.253.190.127,10.40.32.121,ARP,1,FALSE
179.253.190.127,10.40.32.121,HTTP,1,TRUE
179.253.225.37,10.40.32.109,ARP,2,FALSE
179.253.170.174,10.40.32.109,ARP,2,FALSE
179.253.225.37,10.40.32.109,ARP,2,FALSE
179.253.179.16,10.40.32.109,ARP,1,FALSE
179.253.52.5,10.40.32.109,ARP,1,FALSE
179.253.190.127,10.40.32.109,HTTP,1,TRUE
179.253.179.16,10.40.32.109,HTTP,1,TRUE
179.253.190.127,10.40.32.109,ARP,1,FALSE
179.253.24.121,10.40.32.109,ARP,1,FALSE
179.253.170.174,10.40.32.109,ARP,1,FALSE
179.253.128.244,10.40.32.109,ARP,1,FALSE
179.253.24.121,10.40.32.109,ARP,1,FALSE
179.253.52.5,10.40.32.109,ARP,1,FALSE
179.253.190.127,10.40.32.109,ARP,1,FALSE
179.253.95.39,10.40.32.109,ARP,1,FALSE
179.253.87.49,10.40.32.109,ARP,1,FALSE
179.253.114.115,10.40.32.109,ARP,1,FALSE
179.253.179.16,10.40.32.109,ARP,1,FALSE
179.253.95.119,10.40.32.109,ARP,1,FALSE
179.253.225.37,10.40.32.110,ARP,2,FALSE
179.253.186.23,10.40.32.110,ARP,1,FALSE
179.253.170.174,10.40.32.110,ARP,1,FALSE
179.253.52.5,10.40.32.110,ARP,1,FALSE
179.253.93.238,10.40.32.109,ARP,1,FALSE
179.253.190.127,10.40.32.109,ARP,1,FALSE
179.253.190.127,10.40.32.109,HTTP,1,TRUE
179.253.87.49,10.40.32.109,ARP,1,FALSE
179.253.87.49,10.40.32.109,HTTP,1,TRUE
179.253.125.212,10.40.32.109,ARP,1,FALSE
179.253.114.115,10.40.32.109,ARP,1,FALSE
179.253.114.115,10.40.32.109,HTTP,1,TRUE
179.253.199.214,10.40.32.109,ARP,1,FALSE
179.253.170.174,10.40.32.109,ARP,1,FALSE
179.253.225.37,10.40.32.112,ARP,4,FALSE
179.253.87.49,10.40.32.112,ARP,2,FALSE
179.253.128.244,10.40.32.112,ARP,2,FALSE
179.253.225.37,10.40.32.112,ARP,1,FALSE
179.253.114.115,10.40.32.112,VNC,1,TRUE
179.253.14.44,10.40.32.112,ARP,1,FALSE
179.253.14.44,10.40.32.112,BROWSER,1,FALSE
179.253.225.37,10.40.32.147,ARP,2,FALSE
179.253.179.16,10.40.32.114,ARP,2,FALSE
179.253.114.115,10.40.32.114,ARP,2,FALSE
179.253.95.119,10.40.32.114,ARP,2,FALSE
179.253.253.127,10.40.32.114,ARP,2,FALSE
179.253.87.49,10.40.32.114,ARP,2,FALSE
179.253.225.37,10.40.32.114,ARP,2,FALSE
179.253.95.39,10.40.32.114,ARP,2,FALSE
179.253.190.127,10.40.32.114,ARP,2,FALSE
179.253.225.37,10.40.32.114,ARP,2,FALSE
179.253.95.119,10.40.32.114,ARP,1,FALSE
179.253.95.119,10.40.32.114,TCP,1,FALSE
179.253.87.49,10.40.32.114,ARP,1,FALSE
179.253.87.49,10.40.32.114,TCP,1,FALSE
179.253.179.16,10.40.32.114,TCP,1,FALSE
179.253.114.115,10.40.32.114,TCP,1,FALSE
179.253.95.39,10.40.32.114,TCP,1,FALSE
179.253.52.5,10.40.32.114,ARP,1,FALSE
179.253.253.127,10.40.32.114,TCP,1,FALSE
179.253.48.253,10.40.32.114,ARP,1,FALSE
179.253.190.127,10.40.32.114,TCP,1,FALSE
179.253.24.121,10.40.32.114,ARP,1,FALSE
179.253.95.119,10.40.32.114,TCP,1,FALSE
179.253.190.127,10.40.32.113,SMB,6,TRUE
179.253.186.23,10.40.32.113,VNC,4,TRUE
179.253.14.44,10.40.32.113,WSD,2,FALSE
179.253.128.244,10.40.32.113,ARP,2,FALSE
179.253.52.5,10.40.32.113,ARP,2,FALSE
179.253.87.49,10.40.32.113,ARP,2,FALSE
179.253.95.39,10.40.32.113,ARP,2,FALSE
179.253.190.127,10.40.32.113,ARP,2,FALSE
179.253.225.37,10.40.32.113,ARP,2,FALSE
179.253.179.16,10.40.32.113,ARP,2,FALSE
179.253.114.115,10.40.32.113,ARP,2,FALSE
179.253.93.238,10.40.32.113,TCP,1,FALSE
179.253.95.119,10.40.32.113,TCP,1,FALSE
179.253.95.119,10.40.32.113,ARP,1,FALSE
179.253.179.16,10.40.32.113,TCP,1,FALSE
179.253.114.115,10.40.32.113,TCP,1,FALSE
179.253.87.49,10.40.32.113,TCP,1,FALSE
179.253.95.39,10.40.32.113,TCP,1,FALSE
179.253.52.5,10.40.32.113,TCP,1,FALSE
179.253.190.127,10.40.32.113,ICMP,1,FALSE
179.253.190.127,10.40.32.113,LANMAN,1,FALSE
179.253.190.127,10.40.32.113,TCP,1,FALSE
179.253.225.37,10.40.32.117,ARP,2,FALSE
179.253.190.127,10.40.32.117,ARP,1,FALSE
179.253.190.127,10.40.32.117,HTTP,1,TRUE
179.253.190.127,10.40.32.115,VNC,4,TRUE
179.253.190.127,10.40.32.115,ARP,2,FALSE
179.253.52.5,10.40.32.115,ARP,2,FALSE
179.253.95.39,10.40.32.115,ARP,2,FALSE
179.253.179.16,10.40.32.115,ARP,2,FALSE
179.253.225.37,10.40.32.115,ARP,2,FALSE
179.253.95.39,10.40.32.115,TCP,2,FALSE
179.253.253.127,10.40.32.115,TCP,2,FALSE
179.253.190.127,10.40.32.115,TCP,2,FALSE
179.253.253.127,10.40.32.115,ARP,2,FALSE
179.253.24.121,10.40.32.115,ARP,2,FALSE
179.253.87.49,10.40.32.115,TCP,1,FALSE
179.253.190.127,10.40.32.115,TCP,1,FALSE
179.253.95.119,10.40.32.115,TCP,1,FALSE
179.253.52.5,10.40.32.115,TCP,1,FALSE
179.253.95.119,10.40.32.115,ARP,1,FALSE
179.253.95.119,10.40.32.115,TCP,1,FALSE
179.253.87.49,10.40.32.115,ARP,1,FALSE
179.253.114.115,10.40.32.115,ARP,1,FALSE
179.253.114.115,10.40.32.115,TCP,1,FALSE
179.253.179.16,10.40.32.115,TCP,1,FALSE
179.253.190.127,10.40.32.118,SMB,6,TRUE
179.253.190.127,10.40.32.118,ARP,4,FALSE
179.253.190.127,10.40.32.118,VNC,4,TRUE
179.253.52.5,10.40.32.118,ARP,2,FALSE
179.253.24.121,10.40.32.118,ARP,2,FALSE
179.253.128.244,10.40.32.118,ARP,2,FALSE
179.253.95.39,10.40.32.118,ARP,1,FALSE
179.253.179.16,10.40.32.118,ARP,1,FALSE
179.253.225.37,10.40.32.118,ARP,1,FALSE
179.253.87.49,10.40.32.118,ARP,1,FALSE
179.253.114.115,10.40.32.118,ARP,1,FALSE
179.253.52.5,10.40.32.118,TCP,1,FALSE
179.253.225.37,10.40.32.118,ARP,1,FALSE
179.253.190.127,10.40.32.118,TCP,1,FALSE
179.253.190.127,10.40.32.118,LANMAN,1,FALSE
179.253.52.5,10.40.32.118,ARP,1,FALSE
179.253.95.119,10.40.32.118,ARP,1,FALSE
179.253.95.119,10.40.32.119,ARP,2,FALSE
179.253.95.119,10.40.32.119,TCP,1,FALSE
179.253.190.127,10.40.32.12,VNC,4,TRUE
179.253.179.16,10.40.32.12,VNC,4,TRUE
179.253.190.127,10.40.32.12,ARP,2,FALSE
179.253.225.37,10.40.32.12,ARP,2,FALSE
179.253.186.23,10.40.32.12,ARP,2,FALSE
179.253.170.174,10.40.32.12,ARP,2,FALSE
179.253.80.146,10.40.32.12,ARP,2,FALSE
179.253.80.146,10.40.32.12,UDP,1,FALSE
179.253.80.146,10.40.32.12,ICMP,1,FALSE
179.253.14.44,10.40.32.12,WSD,1,FALSE
179.253.14.44,10.40.32.12,ARP,1,FALSE
179.253.186.23,10.40.32.12,VNC,1,TRUE
179.253.216.24,10.40.32.12,ARP,1,FALSE
179.253.253.169,10.40.32.12,UDP,1,FALSE
179.253.87.49,10.40.32.12,ARP,1,FALSE
179.253.95.39,10.40.32.12,ARP,1,FALSE
179.253.114.115,10.40.32.12,VNC,1,TRUE
179.253.179.16,10.40.32.12,ARP,1,FALSE
179.253.114.115,10.40.32.12,ARP,1,FALSE
179.253.225.37,10.40.32.121,ARP,2,FALSE
179.253.225.37,10.40.32.122,ARP,1,FALSE
179.253.170.174,10.40.32.122,ARP,1,FALSE
179.253.225.37,10.40.32.124,ARP,4,FALSE
179.253.125.212,10.40.32.124,ARP,1,FALSE
179.253.190.127,10.40.32.124,HTTP,1,TRUE
179.253.190.127,10.40.32.124,ARP,1,FALSE
179.253.225.37,10.40.32.123,ARP,2,FALSE
179.253.170.174,10.40.32.123,ARP,1,FALSE
179.253.93.238,10.40.32.123,ARP,1,FALSE
179.253.225.37,10.40.32.125,ARP,2,FALSE
179.253.225.37,10.40.32.128,ARP,4,FALSE
179.253.190.127,10.40.32.128,VNC,4,TRUE
179.253.179.16,10.40.32.128,VNC,4,TRUE
179.253.190.127,10.40.32.128,ARP,2,FALSE
179.253.95.119,10.40.32.128,BROWSER,1,FALSE
179.253.95.119,10.40.32.128,ARP,1,FALSE
179.253.14.44,10.40.32.128,WSD,1,FALSE
179.253.186.23,10.40.32.128,HTTP,1,TRUE
179.253.24.121,10.40.32.128,ARP,1,FALSE
179.253.128.244,10.40.32.128,ARP,1,FALSE
179.253.190.127,10.40.32.128,HTTP,1,TRUE
179.253.125.212,10.40.32.140,ARP,1,FALSE
179.253.87.49,10.40.32.140,ARP,1,FALSE
179.253.190.127,10.40.32.147,SMB,6,TRUE
179.253.190.127,10.40.32.147,VNC,4,TRUE
179.253.225.37,10.40.32.147,ARP,2,FALSE
179.253.87.49,10.40.32.147,HTTP,1,TRUE
179.253.87.49,10.40.32.147,ARP,1,FALSE
179.253.114.115,10.40.32.147,HTTP,1,TRUE
179.253.114.115,10.40.32.147,ARP,1,FALSE
179.253.190.127,10.40.32.147,LANMAN,1,FALSE
179.253.225.37,10.40.32.144,ARP,3,FALSE
179.253.128.244,10.40.32.144,ARP,4,FALSE
179.253.170.174,10.40.32.144,ARP,1,FALSE
179.253.190.127,10.40.32.144,ARP,1,FALSE
179.253.52.5,10.40.32.144,ARP,1,FALSE
179.253.87.49,10.40.32.144,ARP,1,FALSE
179.253.125.212,10.40.32.144,ARP,1,FALSE
179.253.114.115,10.40.32.144,ARP,1,FALSE
179.253.179.16,10.40.32.144,ARP,1,FALSE
179.253.114.115,10.40.32.147,ARP,1,FALSE
179.253.190.127,10.40.32.147,ARP,1,FALSE
179.253.190.127,10.40.32.147,HTTP,1,TRUE
179.253.225.37,10.40.32.147,ARP,1,FALSE
179.253.125.212,10.40.32.147,ARP,1,FALSE
179.253.179.16,10.40.32.147,ARP,1,FALSE
179.253.179.16,10.40.32.147,HTTP,1,TRUE
179.253.170.174,10.40.32.147,ARP,1,FALSE
179.253.225.37,10.40.32.149,ARP,1,FALSE
179.253.190.127,10.40.32.134,SMB,6,TRUE
179.253.190.127,10.40.32.134,VNC,4,TRUE
179.253.225.37,10.40.32.134,ARP,2,FALSE
179.253.190.127,10.40.32.134,ARP,2,FALSE
179.253.128.244,10.40.32.134,ARP,2,FALSE
179.253.190.127,10.40.32.134,ARP,1,FALSE
179.253.190.127,10.40.32.134,LANMAN,1,FALSE
179.253.95.119,10.40.32.134,ARP,1,FALSE
179.253.95.39,10.40.32.134,ARP,1,FALSE
179.253.87.49,10.40.32.134,ARP,1,FALSE
179.253.225.37,10.40.32.134,ARP,1,FALSE
179.253.114.115,10.40.32.134,ARP,1,FALSE
179.253.179.16,10.40.32.134,ARP,1,FALSE
179.253.24.121,10.40.32.134,ARP,1,FALSE
179.253.225.37,10.40.32.137,ARP,4,FALSE
179.253.225.37,10.40.32.137,ARP,2,FALSE
179.253.24.121,10.40.32.137,ARP,1,FALSE
179.253.95.119,10.40.32.137,HTTP,1,TRUE
179.253.95.119,10.40.32.137,ARP,1,FALSE
179.253.95.39,10.40.32.137,ARP,1,FALSE
179.253.95.39,10.40.32.137,HTTP,1,TRUE
179.253.125.212,10.40.32.137,HTTP,1,TRUE
179.253.48.253,10.40.32.137,ARP,1,FALSE
179.253.31.102,10.40.32.137,HTTP,1,TRUE
179.253.190.127,10.40.32.137,ARP,1,FALSE
179.253.190.127,10.40.32.137,HTTP,1,TRUE
179.253.170.174,10.40.32.137,ARP,1,FALSE
179.253.225.37,10.40.32.137,ARP,2,FALSE
179.253.114.115,10.40.32.137,SMB,2,TRUE
179.253.225.37,10.40.32.137,ARP,2,FALSE
179.253.170.174,10.40.32.137,ARP,1,FALSE
179.253.14.44,10.40.32.137,ARP,1,FALSE
179.253.190.127,10.40.32.137,ARP,1,FALSE
179.253.93.238,10.40.32.137,ARP,1,FALSE
179.253.254.231,10.40.32.137,ARP,1,FALSE
179.253.138.58,10.40.32.137,ARP,1,FALSE
179.253.87.49,10.40.32.137,ARP,1,FALSE
179.253.52.5,10.40.32.137,ARP,1,FALSE
179.253.170.174,10.40.32.150,ARP,1,FALSE
179.253.190.127,10.40.32.150,HTTP,1,TRUE
179.253.190.127,10.40.32.150,ARP,1,FALSE
179.253.225.37,10.40.32.151,ARP,4,FALSE
179.253.190.127,10.40.32.151,VNC,4,TRUE
179.253.225.37,10.40.32.151,ARP,2,FALSE
179.253.190.127,10.40.32.151,ARP,2,FALSE
179.253.190.127,10.40.32.151,HTTP,1,TRUE
179.253.190.127,10.40.32.151,ARP,1,FALSE
179.253.114.115,10.40.32.151,ARP,1,FALSE
179.253.87.49,10.40.32.151,ARP,1,FALSE
179.253.95.39,10.40.32.151,ARP,1,FALSE
179.253.95.119,10.40.32.151,ARP,1,FALSE
179.253.24.121,10.40.32.151,ARP,1,FALSE
179.253.179.16,10.40.32.151,ARP,1,FALSE
179.253.251.100,10.40.32.152,ICMPv7,1,FALSE
179.253.251.100,10.40.32.152,HTTP,1,TRUE
179.253.190.127,10.40.32.152,HTTP,1,TRUE
179.253.190.127,10.40.32.152,ARP,1,FALSE
179.253.190.127,10.40.32.154,HTTP,1,TRUE
179.253.190.127,10.40.32.154,ARP,1,FALSE
179.253.190.127,10.40.32.154,TCP,1,FALSE
179.253.251.100,10.40.32.154,TCP,1,FALSE
179.253.251.100,10.40.32.154,HTTP,1,TRUE
179.253.225.37,10.40.32.153,ARP,1,FALSE
179.253.52.5,10.40.32.153,ICMP,1,FALSE
179.253.190.127,10.40.32.153,ARP,1,FALSE
179.253.87.49,10.40.32.153,ARP,1,FALSE
179.253.87.49,10.40.32.153,ICMP,1,FALSE
179.253.52.5,10.40.32.153,TCP,1,FALSE
179.253.114.115,10.40.32.153,ARP,1,FALSE
179.253.95.119,10.40.32.153,ARP,1,FALSE
179.253.179.16,10.40.32.153,ICMP,1,FALSE
179.253.114.115,10.40.32.153,TCP,1,FALSE
179.253.164.124,10.40.32.156,ARP,1,FALSE
179.253.225.37,10.40.32.156,ARP,1,FALSE
179.253.253.127,10.40.32.156,ARP,1,FALSE
179.253.170.174,10.40.32.156,ARP,1,FALSE
179.253.254.231,10.40.32.156,ARP,1,FALSE
179.253.93.238,10.40.32.156,ARP,1,FALSE
179.253.93.238,10.40.32.159,ARP,1,FALSE
179.253.170.174,10.40.32.159,ARP,1,FALSE
179.253.190.127,10.40.32.175,ARP,1,FALSE
179.253.125.212,10.40.32.175,HTTP,1,TRUE
179.253.199.214,10.40.32.175,ARP,1,FALSE
179.253.190.127,10.40.32.175,HTTP,1,TRUE
179.253.125.212,10.40.32.175,ARP,1,FALSE
179.253.93.238,10.40.32.175,ARP,1,FALSE
179.253.48.253,10.40.32.177,GE-SRTP,6,FALSE
179.253.87.49,10.40.32.176,TCP,1,FALSE
179.253.31.102,10.40.32.179,GE-SRTP,5,FALSE
179.253.190.127,10.40.32.162,SMB,11,TRUE
179.253.179.16,10.40.32.162,SMB,10,TRUE
179.253.87.49,10.40.32.162,SMB,9,TRUE
179.253.95.119,10.40.32.162,SMB,8,TRUE
179.253.114.115,10.40.32.162,SMB,6,TRUE
179.253.95.39,10.40.32.162,SMB,6,TRUE
179.253.52.5,10.40.32.162,SMB,6,TRUE
179.253.48.253,10.40.32.162,SMB,6,TRUE
179.253.14.44,10.40.32.162,WSD,3,FALSE
179.253.31.102,10.40.32.162,SMB,3,TRUE
179.253.190.127,10.40.32.162,TCP,4,FALSE
179.253.24.121,10.40.32.162,ARP,2,FALSE
179.253.172.227,10.40.32.162,ARP,2,FALSE
179.253.95.119,10.40.32.162,TCP,2,FALSE
179.253.95.119,10.40.32.162,ARP,2,FALSE
